time,callsign,latitude,longitude,tas,heading,altitude
2016-08-15 17:03:55,A9,37.61855,-122.38297,6,208,0.06
2016-08-15 17:03:56,A9,37.61854,-122.38298,5,235,0.06
2016-08-15 17:03:57,A9,37.61853,-122.38298,5,197,0.06
2016-08-15 17:03:58,A9,37.61851,-122.38298,5,197,0.06
2016-08-15 17:03:59,A9,37.61848,-122.383,7,224,0.06
2016-08-15 17:04:00,A9,37.61844,-122.383,8,197,0.06
2016-08-15 17:04:01,A9,37.61841,-122.38302,8,224,0.06
2016-08-15 17:04:03,A9,37.61834,-122.38298,7,172,0.06
2016-08-15 17:04:05,A9,37.6183,-122.38299,5,208,0.06
2016-08-15 17:04:08,A9,37.61828,-122.38297,6,158,0.06
2016-08-15 17:00:04,A10,37.61618,-122.38182,3,118,0.06
2016-08-15 17:00:07,A10,37.6162,-122.38179,3,66,0.06
2016-08-15 17:00:09,A10,37.6162,-122.38175,4,107,0.06
2016-08-15 17:00:10,A10,37.61617,-122.38173,4,169,0.06
2016-08-15 17:00:11,A10,37.61615,-122.38171,5,158,0.06
2016-08-15 17:00:13,A10,37.61615,-122.38168,6,107,0.06
2016-08-15 17:00:14,A10,37.61615,-122.38165,5,107,0.06
2016-08-15 17:00:15,A10,37.61613,-122.38163,4,158,0.06
2016-08-15 17:00:16,A10,37.61612,-122.38162,4,158,0.06
2016-08-15 17:00:17,A10,37.61612,-122.3816,3,107,0.06
2016-08-15 17:00:18,A10,37.61612,-122.38159,3,107,0.06
2016-08-15 17:00:19,A10,37.61611,-122.38158,3,158,0.06
2016-08-15 17:00:20,A10,37.61611,-122.38156,3,107,0.06
2016-08-15 17:00:21,A10,37.61611,-122.38154,3,107,0.06
2016-08-15 17:00:22,A10,37.61611,-122.38153,2,107,0.06
2016-08-15 17:00:24,A10,37.6161,-122.38152,2,158,0.06
2016-08-15 17:00:28,A10,37.61608,-122.38149,3,147,0.06
2016-08-15 17:00:29,A10,37.61604000000001,-122.38149,4,197,0.06
2016-08-15 17:00:30,A10,37.61603,-122.38147,5,139,0.06
2016-08-15 17:00:31,A10,37.61605,-122.38145,5,55,0.06
2016-08-15 17:00:32,A10,37.61605,-122.38142,4,107,0.06
2016-08-15 17:00:34,A10,37.61604000000001,-122.3814,3,139,0.06
2016-08-15 17:00:37,A10,37.61603,-122.38139,2,158,0.06
2016-08-15 17:00:41,A10,37.61601,-122.38135,2,139,0.06
2016-08-15 17:00:42,A10,37.61602,-122.38134,3,55,0.06
2016-08-15 17:00:43,A10,37.61601,-122.38132,3,139,0.06
2016-08-15 17:00:44,A10,37.61601,-122.3813,4,107,0.06
2016-08-15 17:00:45,A10,37.61601,-122.38128,4,107,0.06
2016-08-15 17:00:46,A10,37.61601,-122.38126,4,107,0.06
2016-08-15 17:00:47,A10,37.616,-122.38124,4,139,0.06
2016-08-15 17:00:49,A10,37.61596,-122.38119,3,152,0.06
2016-08-15 17:00:52,A10,37.61595,-122.38116,2,129,0.06
2016-08-15 17:00:55,A10,37.61595,-122.38114,2,107,0.06
2016-08-15 17:00:57,A10,37.61595,-122.38113,2,107,0.06
2016-08-15 17:00:59,A10,37.61592,-122.38112,2,182,0.06
2016-08-15 17:01:00,A10,37.61591,-122.38112,4,197,0.06
2016-08-15 17:01:01,A10,37.6159,-122.38109,4,129,0.06
2016-08-15 17:01:02,A10,37.61588,-122.38107,4,158,0.06
2016-08-15 17:01:03,A10,37.61587,-122.38105,4,139,0.06
2016-08-15 17:01:04,A10,37.61587,-122.38103999999998,3,107,0.06
2016-08-15 17:01:06,A10,37.61587,-122.38102,2,107,0.06
2016-08-15 17:01:07,A10,37.61587,-122.38101,1,107,0.06
2016-08-15 17:01:15,A10,37.61588,-122.381,1,55,0.06
2016-08-15 17:01:24,A10,37.61589,-122.38102,1,319,0.06
2016-08-15 17:03:12,A10,37.61588,-122.381,0,139,0.06
2016-08-15 17:03:14,A10,37.61586,-122.38094,3,129,0.06
2016-08-15 17:03:20,A10,37.61584000000001,-122.38087,5,126,0.06
2016-08-15 17:03:21,A10,37.61582,-122.38084,7,147,0.06
2016-08-15 17:03:23,A10,37.61575,-122.38077,9,158,0.06
2016-08-15 17:03:24,A10,37.61572,-122.38073,11,150,0.06
2016-08-15 17:03:25,A10,37.61567,-122.38065,11,145,0.06
2016-08-15 17:03:26,A10,37.61563,-122.3806,12,152,0.06
2016-08-15 17:03:27,A10,37.6156,-122.38062,13,224,0.06
2016-08-15 17:03:28,A10,37.61555,-122.38058,12,164,0.06
2016-08-15 17:03:29,A10,37.6155,-122.38053,13,158,0.06
2016-08-15 17:03:31,A10,37.61541,-122.38052,14,192,0.06
2016-08-15 17:03:32,A10,37.61532,-122.38056,13,216,0.06
2016-08-15 17:03:33,A10,37.61525,-122.38055,12,190,0.06
2016-08-15 17:03:34,A10,37.61521,-122.38057,14,218,0.06
2016-08-15 17:03:35,A10,37.61519000000001,-122.38058,14,218,0.06
2016-08-15 17:03:36,A10,37.61513,-122.38063,14,230,0.06
2016-08-15 17:03:37,A10,37.61507,-122.38068,16,230,0.06
2016-08-15 17:03:38,A10,37.61501,-122.38073,16,230,0.06
2016-08-15 17:03:39,A10,37.61495,-122.38077,16,224,0.06
2016-08-15 17:03:40,A10,37.6149,-122.3808,15,222,0.06
2016-08-15 17:03:41,A10,37.61483,-122.38084,14,221,0.06
2016-08-15 17:03:42,A10,37.61478,-122.38088,14,229,0.06
2016-08-15 17:03:43,A10,37.61472,-122.38091,14,218,0.06
2016-08-15 17:03:45,A10,37.6146,-122.38099,14,224,0.06
2016-08-15 17:03:46,A10,37.61455,-122.38102,13,222,0.06
2016-08-15 17:03:47,A10,37.61449,-122.38103,14,204,0.06
2016-08-15 17:03:48,A10,37.61444,-122.38106,13,222,0.06
2016-08-15 17:03:49,A10,37.61437,-122.38107,13,203,0.06
2016-08-15 17:03:50,A10,37.61431,-122.38103999999998,14,175,0.06
2016-08-15 17:03:51,A10,37.61426,-122.38101,14,171,0.06
2016-08-15 17:03:52,A10,37.6142,-122.38097,13,169,0.06
2016-08-15 17:03:54,A10,37.6141,-122.38092,12,175,0.06
2016-08-15 17:03:55,A10,37.61405,-122.3809,12,179,0.06
2016-08-15 17:03:56,A10,37.614000000000004,-122.38088,12,179,0.13
2016-08-15 17:03:57,A10,37.61396,-122.38083,13,152,0.06
2016-08-15 17:03:58,A10,37.61391,-122.38079,13,164,0.06
2016-08-15 17:03:59,A10,37.61385,-122.38077,14,182,0.06
2016-08-15 17:04:00,A10,37.61378,-122.38074,15,178,0.06
2016-08-15 17:04:01,A10,37.61372,-122.38072,15,182,0.06
2016-08-15 17:04:02,A10,37.61364,-122.3807,16,185,0.06
2016-08-15 17:04:03,A10,37.61359,-122.38069,14,188,0.06
2016-08-15 17:04:04,A10,37.6135,-122.38074,17,220,0.06
2016-08-15 17:04:05,A10,37.61346,-122.38077,16,227,0.06
2016-08-15 17:04:06,A10,37.6134,-122.38086,18,246,0.06
2016-08-15 17:04:07,A10,37.61333,-122.38087,17,203,0.13
2016-08-15 17:04:08,A10,37.61328,-122.38094,18,244,0.06
2016-08-15 17:04:09,A10,37.61322,-122.381,17,235,0.06
2016-08-15 17:04:10,A10,37.61314,-122.38105,16,223,0.06
2016-08-15 17:04:11,A10,37.61308,-122.38109,16,224,0.06
2016-08-15 17:04:12,A10,37.61302,-122.38113,15,224,0.06
2016-08-15 17:04:13,A10,37.61296,-122.38117,15,224,0.06
2016-08-15 17:04:14,A10,37.6129,-122.38121,15,224,0.06
2016-08-15 17:04:16,A10,37.61277000000001,-122.38128,16,220,0.06
2016-08-15 17:04:17,A10,37.6127,-122.38131,16,215,0.06
2016-08-15 17:04:18,A10,37.61264,-122.38136000000002,16,230,0.06
2016-08-15 17:04:19,A10,37.61257,-122.3814,16,221,0.06
2016-08-15 17:04:20,A10,37.61251,-122.38145,16,230,0.06
2016-08-15 17:04:21,A10,37.61245,-122.38148,17,218,0.06
2016-08-15 17:04:22,A10,37.61238,-122.38153,17,226,0.06
2016-08-15 17:04:23,A10,37.61231,-122.38157,16,221,0.06
2016-08-15 17:04:24,A10,37.61224,-122.38161,17,221,0.06
2016-08-15 17:04:25,A10,37.61218,-122.38165,16,224,0.06
2016-08-15 17:04:27,A10,37.61205,-122.38172,15,220,0.06
2016-08-15 17:04:28,A10,37.61199000000001,-122.38176,15,224,0.06
2016-08-15 17:04:29,A10,37.61193,-122.3818,15,224,0.06
2016-08-15 17:04:30,A10,37.61186,-122.38186,15,231,0.06
2016-08-15 17:04:31,A10,37.61181,-122.38191,15,235,0.06
2016-08-15 17:04:32,A10,37.61175,-122.38196,15,230,0.06
2016-08-15 17:04:33,A10,37.61169,-122.382,14,224,0.06
2016-08-15 17:04:34,A10,37.61164,-122.38203,15,222,0.06
2016-08-15 17:04:35,A10,37.61159,-122.38206,14,222,0.06
2016-08-15 17:04:36,A10,37.61152,-122.3821,13,221,0.06
2016-08-15 17:04:37,A10,37.61147,-122.38214,14,229,0.06
2016-08-15 17:04:38,A10,37.61142,-122.38217,15,222,0.06
2016-08-15 17:04:39,A10,37.61136,-122.38221,14,224,0.06
2016-08-15 17:04:41,A10,37.61123,-122.38229,15,223,0.06
2016-08-15 17:04:43,A10,37.61112,-122.38236,15,223,0.06
2016-08-15 17:04:44,A10,37.61106,-122.3824,15,224,0.06
2016-08-15 17:04:45,A10,37.611,-122.38245,15,230,0.06
2016-08-15 17:04:46,A10,37.61095,-122.38248,15,222,0.06
2016-08-15 17:04:47,A10,37.61089000000001,-122.38253,14,230,0.06
2016-08-15 17:04:48,A10,37.61083,-122.38256,14,218,0.06
2016-08-15 17:04:49,A10,37.61078,-122.38259,14,222,0.06
2016-08-15 17:04:50,A10,37.61072,-122.38262,13,218,0.06
2016-08-15 17:04:51,A10,37.61067,-122.38266000000002,13,229,0.13
2016-08-15 17:04:52,A10,37.61062,-122.38269,13,222,0.13
2016-08-15 17:04:53,A10,37.61057,-122.38273,13,229,0.06
2016-08-15 17:04:54,A10,37.61052,-122.38276,13,222,0.13
2016-08-15 17:04:55,A10,37.61047,-122.3828,13,229,0.13
2016-08-15 17:04:56,A10,37.61041,-122.38283,13,218,0.13
2016-08-15 17:04:57,A10,37.61036,-122.38287,14,229,0.06
2016-08-15 17:04:58,A10,37.61031,-122.38291,14,229,0.13
2016-08-15 17:04:59,A10,37.61025,-122.38294,14,218,0.13
2016-08-15 17:05:00,A10,37.61019,-122.38298,14,224,0.13
2016-08-15 17:00:00,A11,37.68264,-122.4433,301,156,132.56
2016-08-15 17:00:01,A11,37.68186,-122.4423,291,151,132.19
2016-08-15 17:00:02,A11,37.68078,-122.44124,286,159,131.94
2016-08-15 17:00:03,A11,37.67987,-122.44028,287,157,131.56
2016-08-15 17:00:04,A11,37.67886,-122.43923999999998,297,157,131.25
2016-08-15 17:00:05,A11,37.6777,-122.43807,290,158,131.0
2016-08-15 17:00:06,A11,37.67667,-122.43702,302,158,130.56
2016-08-15 17:00:07,A11,37.67568,-122.43602,306,158,130.25
2016-08-15 17:00:08,A11,37.67455,-122.43492,306,159,129.94
2016-08-15 17:00:09,A11,37.67353,-122.43379,315,155,129.56
2016-08-15 17:00:10,A11,37.67237,-122.43258,315,157,129.31
2016-08-15 17:00:11,A11,37.67126,-122.4314,310,156,128.81
2016-08-15 17:00:13,A11,37.66914000000001,-122.42927,320,158,128.19
2016-08-15 17:00:14,A11,37.66812,-122.42825,309,158,128.0
2016-08-15 17:00:15,A11,37.66696,-122.42705,305,157,127.63
2016-08-15 17:00:16,A11,37.66593,-122.42596,309,157,127.25
2016-08-15 17:00:17,A11,37.66484000000001,-122.42486,311,158,126.94
2016-08-15 17:00:18,A11,37.66377,-122.4237,311,156,126.69
2016-08-15 17:00:19,A11,37.66272,-122.42258,314,156,126.44
2016-08-15 17:00:20,A11,37.6616,-122.4214,317,157,126.13
2016-08-15 17:00:21,A11,37.66052,-122.42026,315,157,125.81
2016-08-15 17:00:22,A11,37.6594,-122.41911,313,157,125.5
2016-08-15 17:00:23,A11,37.6584,-122.41798,307,155,125.19
2016-08-15 17:00:24,A11,37.65738,-122.41685,304,155,124.88
2016-08-15 17:00:25,A11,37.65637,-122.41571,304,155,124.69
2016-08-15 17:00:26,A11,37.6553,-122.41462,304,158,124.38
2016-08-15 17:00:27,A11,37.65425,-122.41348,306,156,124.13
2016-08-15 17:00:28,A11,37.65326,-122.41243,315,157,123.94
2016-08-15 17:00:29,A11,37.65203,-122.41121,312,158,123.56
2016-08-15 17:00:30,A11,37.6509,-122.41003,313,157,123.25
2016-08-15 17:00:31,A11,37.64989,-122.40891,321,155,123.0
2016-08-15 17:00:32,A11,37.64881,-122.4078,316,157,122.75
2016-08-15 17:00:33,A11,37.64767,-122.40665,310,158,122.44
2016-08-15 17:00:34,A11,37.64659,-122.40555,313,158,122.13
2016-08-15 17:00:35,A11,37.64554,-122.40441,316,156,121.88
2016-08-15 17:00:36,A11,37.64446,-122.40323,313,156,121.63
2016-08-15 17:00:37,A11,37.64337,-122.40206,312,156,121.44
2016-08-15 17:00:38,A11,37.6423,-122.40096,313,157,121.25
2016-08-15 17:00:39,A11,37.64128,-122.39986,309,156,121.13
2016-08-15 17:00:41,A11,37.63913,-122.3976,306,157,120.75
2016-08-15 17:00:42,A11,37.63816,-122.39638,308,152,120.63
2016-08-15 17:00:43,A11,37.63724000000001,-122.39511,308,149,120.5
2016-08-15 17:00:44,A11,37.63607,-122.3941,309,162,120.5
2016-08-15 17:00:45,A11,37.63522,-122.39303999999998,308,152,120.44
2016-08-15 17:00:46,A11,37.63422,-122.39172,307,150,120.31
2016-08-15 17:00:47,A11,37.6332,-122.39058,290,155,120.25
2016-08-15 17:00:49,A11,37.63111,-122.38847,296,158,120.38
2016-08-15 17:00:50,A11,37.63035,-122.38768,289,157,120.44
2016-08-15 17:00:51,A11,37.62938,-122.38664,285,156,120.5
2016-08-15 17:00:52,A11,37.62841,-122.3856,285,156,120.56
2016-08-15 17:00:53,A11,37.62743,-122.38455,298,156,120.56
2016-08-15 17:00:54,A11,37.6256,-122.38353,299,173,120.56
2016-08-15 17:00:55,A11,37.62443,-122.38247,300,161,120.63
2016-08-15 17:00:56,A11,37.62337,-122.38153,308,161,120.44
2016-08-15 17:00:57,A11,37.62242,-122.38043,308,154,120.25
2016-08-15 17:00:59,A11,37.62015,-122.37835,309,161,120.25
2016-08-15 17:01:00,A11,37.61887,-122.3775,318,169,120.06
2016-08-15 17:01:01,A11,37.61756,-122.37662,318,169,120.13
2016-08-15 17:01:02,A11,37.61636,-122.37565,319,164,120.13
2016-08-15 17:01:03,A11,37.6152,-122.37494,314,171,120.19
2016-08-15 17:01:04,A11,37.61395,-122.37411000000002,304,169,120.25
2016-08-15 17:01:05,A11,37.61276,-122.37323,300,166,120.19
2016-08-15 17:01:06,A11,37.61163,-122.37245,308,168,120.25
2016-08-15 17:01:07,A11,37.61045,-122.37158,308,166,120.19
2016-08-15 17:01:08,A11,37.6093,-122.37058,309,162,120.19
2016-08-15 17:01:09,A11,37.60801,-122.36981000000002,309,171,120.19
2016-08-15 17:01:10,A11,37.60681,-122.36894,309,167,120.19
2016-08-15 17:01:11,A11,37.60594,-122.3676,299,146,120.06
2016-08-15 17:01:12,A11,37.60498,-122.36657,289,156,120.13
2016-08-15 17:01:13,A11,37.6041,-122.36544,283,151,120.13
2016-08-15 17:01:14,A11,37.60318,-122.36437,283,154,120.13
2016-08-15 17:01:15,A11,37.60218,-122.36336,282,158,120.19
2016-08-15 17:01:16,A11,37.60112,-122.36243,282,162,120.19
2016-08-15 17:01:17,A11,37.60008,-122.36159,285,164,120.19
2016-08-15 17:01:18,A11,37.59903,-122.36073,286,164,120.19
2016-08-15 17:01:19,A11,37.59745,-122.36021,288,182,120.19
2016-08-15 17:01:20,A11,37.59636,-122.35931,310,163,120.19
2016-08-15 17:01:21,A11,37.59526,-122.35841,310,164,120.19
2016-08-15 17:01:22,A11,37.59372000000001,-122.35821,310,191,120.13
2016-08-15 17:01:23,A11,37.59255,-122.35747,330,170,120.13
2016-08-15 17:01:24,A11,37.58894,-122.35912,349,216,120.19
2016-08-15 17:01:25,A11,37.58741,-122.35868,335,184,120.13
2016-08-15 17:01:26,A11,37.58589,-122.35818,335,182,120.19
2016-08-15 17:01:28,A11,37.58343,-122.35672,323,171,120.19
2016-08-15 17:01:29,A11,37.58223,-122.35595,311,170,120.13
2016-08-15 17:01:30,A11,37.58092,-122.35529,306,175,120.13
2016-08-15 17:01:31,A11,37.5796,-122.35466,308,176,120.19
2016-08-15 17:01:32,A11,37.57858,-122.35382,309,163,120.19
2016-08-15 17:01:34,A11,37.57601,-122.35254,303,175,120.19
2016-08-15 17:01:35,A11,37.57477,-122.35182,300,172,120.19
2016-08-15 17:01:36,A11,37.57358,-122.3511,304,171,120.19
2016-08-15 17:01:37,A11,37.57233,-122.35048,308,175,120.19
2016-08-15 17:01:38,A11,37.57097,-122.34982,310,175,120.19
2016-08-15 17:01:39,A11,37.56963,-122.34917,316,175,120.19
2016-08-15 17:01:40,A11,37.56836,-122.34848999999998,316,174,120.19
2016-08-15 17:01:41,A11,37.56703,-122.34782,313,175,120.19
2016-08-15 17:01:42,A11,37.56576,-122.34714,309,174,120.19
2016-08-15 17:01:43,A11,37.56447,-122.34649,311,175,120.19
2016-08-15 17:01:44,A11,37.5632,-122.3458,309,173,120.19
2016-08-15 17:01:45,A11,37.56191,-122.34511,310,174,120.19
2016-08-15 17:01:46,A11,37.56068,-122.34445,308,173,120.19
2016-08-15 17:01:48,A11,37.55812,-122.34309,308,174,120.19
2016-08-15 17:01:50,A11,37.55563,-122.3417,308,173,120.19
2016-08-15 17:01:51,A11,37.55435,-122.34101,310,173,120.19
2016-08-15 17:01:52,A11,37.55306,-122.34034,310,174,120.19
2016-08-15 17:01:53,A11,37.55179,-122.33966,310,173,120.19
2016-08-15 17:01:54,A11,37.55047,-122.33897,310,174,120.19
2016-08-15 17:01:55,A11,37.54919,-122.33831,311,174,120.19
2016-08-15 17:01:56,A11,37.5479,-122.33766,311,175,120.19
2016-08-15 17:01:57,A11,37.5466,-122.33698,309,174,120.19
2016-08-15 17:01:58,A11,37.54536,-122.33633,306,174,120.13
2016-08-15 17:01:59,A11,37.54408,-122.33569,307,175,120.13
2016-08-15 17:02:00,A11,37.54284000000001,-122.33503,303,174,120.13
2016-08-15 17:02:01,A11,37.54153,-122.33431000000002,306,173,120.13
2016-08-15 17:02:02,A11,37.54028,-122.33367,309,174,120.13
2016-08-15 17:02:03,A11,37.539,-122.333,313,174,120.19
2016-08-15 17:02:04,A11,37.53771,-122.33227,310,172,120.19
2016-08-15 17:02:05,A11,37.53641,-122.33158,312,174,120.19
2016-08-15 17:02:06,A11,37.53515,-122.33091,312,174,120.19
2016-08-15 17:02:07,A11,37.53386,-122.33023,312,174,120.19
2016-08-15 17:02:08,A11,37.53259,-122.32954,312,173,120.19
2016-08-15 17:02:09,A11,37.53129000000001,-122.32886,313,174,120.19
2016-08-15 17:02:10,A11,37.52998,-122.32816,313,174,120.19
2016-08-15 17:02:11,A11,37.52869000000001,-122.32749,313,174,120.19
2016-08-15 17:02:12,A11,37.5274,-122.32679,314,173,120.19
2016-08-15 17:02:13,A11,37.52612,-122.32609,314,173,120.19
2016-08-15 17:02:14,A11,37.52481,-122.3254,315,174,120.19
2016-08-15 17:02:15,A11,37.52348,-122.32474,314,175,120.19
2016-08-15 17:02:16,A11,37.52218,-122.32408,314,175,120.19
2016-08-15 17:02:17,A11,37.52088,-122.32342,314,175,120.19
2016-08-15 17:02:19,A11,37.51833,-122.32212,314,174,120.19
2016-08-15 17:02:20,A11,37.51702,-122.32144,313,174,120.44
2016-08-15 17:02:21,A11,37.51569,-122.32075,313,174,120.56
2016-08-15 17:02:22,A11,37.51441,-122.32008,313,174,120.63
2016-08-15 17:02:23,A11,37.51311,-122.31942,313,175,120.69
2016-08-15 17:02:24,A11,37.51183,-122.31878,311,175,120.75
2016-08-15 17:02:25,A11,37.51052,-122.31811,313,174,120.75
2016-08-15 17:02:26,A11,37.50923,-122.31744,313,174,120.81
2016-08-15 17:02:27,A11,37.50792,-122.31675,314,174,120.75
2016-08-15 17:02:29,A11,37.50534,-122.31541,312,174,120.88
2016-08-15 17:02:30,A11,37.50404,-122.31474,312,174,120.94
2016-08-15 17:02:31,A11,37.50275,-122.31407,312,174,120.94
2016-08-15 17:02:32,A11,37.50146,-122.31341,312,174,121.0
2016-08-15 17:02:33,A11,37.50016,-122.31274,312,174,121.13
2016-08-15 17:02:35,A11,37.49758,-122.3114,312,174,121.19
2016-08-15 17:02:36,A11,37.49628,-122.31073,312,174,121.25
2016-08-15 17:02:37,A11,37.49499,-122.31006,312,174,121.31
2016-08-15 17:02:38,A11,37.4937,-122.30939,312,174,121.38
2016-08-15 17:02:39,A11,37.4924,-122.30872,312,174,121.44
2016-08-15 17:02:40,A11,37.49111,-122.30805,312,174,121.44
2016-08-15 17:02:41,A11,37.48982,-122.30738,312,174,121.5
2016-08-15 17:02:42,A11,37.48852,-122.30671,312,174,121.56
2016-08-15 17:02:43,A11,37.48723,-122.30605,312,174,121.63
2016-08-15 17:02:44,A11,37.48594,-122.30538,312,174,121.69
2016-08-15 17:02:45,A11,37.48465,-122.30471,312,174,121.75
2016-08-15 17:02:46,A11,37.48335,-122.30404,312,174,121.81
2016-08-15 17:02:47,A11,37.48206,-122.30337,312,174,121.88
2016-08-15 17:02:48,A11,37.48077,-122.3027,312,174,121.94
2016-08-15 17:02:49,A11,37.47947,-122.30203,312,174,121.94
2016-08-15 17:02:50,A11,37.47818,-122.30136,312,174,122.0
2016-08-15 17:02:51,A11,37.47689,-122.30069,312,174,122.06
2016-08-15 17:02:52,A11,37.47559,-122.30003,312,175,122.13
2016-08-15 17:02:53,A11,37.4743,-122.29936,312,174,122.19
2016-08-15 17:02:54,A11,37.47301,-122.29869,312,174,122.25
2016-08-15 17:02:55,A11,37.47171,-122.29802,312,174,122.31
2016-08-15 17:02:56,A11,37.47042,-122.29735,312,174,122.31
2016-08-15 17:02:57,A11,37.46913,-122.29668,312,174,122.44
2016-08-15 17:00:00,A0,37.66565,-122.09684,174,187,13.94
2016-08-15 17:00:01,A0,37.66521,-122.09605,171,141,14.13
2016-08-15 17:00:02,A0,37.66478,-122.09525,170,141,14.25
2016-08-15 17:00:03,A0,37.66434,-122.09446,171,141,14.44
2016-08-15 17:00:04,A0,37.66391,-122.09367,170,141,14.63
2016-08-15 17:00:05,A0,37.66292,-122.09392,168,208,14.25
2016-08-15 17:00:06,A0,37.66244,-122.09323,167,148,14.38
2016-08-15 17:00:07,A0,37.66195,-122.09253,164,148,14.44
2016-08-15 17:00:10,A0,37.65974,-122.09279,159,202,13.25
2016-08-15 17:00:11,A0,37.6592,-122.09229,155,160,13.25
2016-08-15 17:00:12,A0,37.65866,-122.09179,149,160,13.19
2016-08-15 17:00:13,A0,37.65812,-122.09129,149,160,13.13
2016-08-15 17:00:14,A0,37.65758,-122.09078999999998,149,160,13.06
2016-08-15 17:00:15,A0,37.65704,-122.09029,149,160,13.0
2016-08-15 17:00:16,A0,37.6565,-122.08979,149,160,13.0
2016-08-15 17:00:17,A0,37.65596,-122.08929,149,160,12.94
2016-08-15 17:00:18,A0,37.65543,-122.08879,149,160,12.88
2016-08-15 17:00:19,A0,37.65489,-122.08829,149,160,12.88
2016-08-15 17:00:20,A0,37.65435,-122.08778999999998,149,160,12.81
2016-08-15 17:00:21,A0,37.65381,-122.08729,149,160,12.75
2016-08-15 17:00:22,A0,37.65327,-122.08679,149,160,12.69
2016-08-15 17:00:23,A0,37.65273,-122.08629,149,160,12.69
2016-08-15 17:00:24,A0,37.65219,-122.08579,149,160,12.63
2016-08-15 17:00:25,A0,37.65165,-122.08529,149,160,12.56
2016-08-15 17:00:26,A0,37.65111,-122.0848,149,161,12.56
2016-08-15 17:00:27,A0,37.65057,-122.0843,149,160,12.44
2016-08-15 17:00:28,A0,37.65003,-122.0838,149,160,12.44
2016-08-15 17:02:29,A0,37.67407,-122.11576,64,330,12.69
2016-08-15 17:02:30,A0,37.67455,-122.11511000000002,154,63,12.69
2016-08-15 17:02:31,A0,37.67503,-122.11446,155,63,12.63
2016-08-15 17:02:33,A0,37.67392,-122.11184,155,135,13.0
2016-08-15 17:02:35,A0,37.6745,-122.11029,190,81,13.13
2016-08-15 17:02:36,A0,37.67479,-122.10952,188,81,13.25
2016-08-15 17:02:38,A0,37.67273,-122.10728,151,156,13.13
2016-08-15 17:02:39,A0,37.67275,-122.10643,151,105,13.25
2016-08-15 17:02:40,A0,37.67276,-122.10558,202,106,13.31
2016-08-15 17:02:41,A0,37.67278,-122.10472,156,105,13.38
2016-08-15 17:02:42,A0,37.67061,-122.10377,162,177,14.06
2016-08-15 17:02:43,A0,37.67034,-122.10289,167,128,14.25
2016-08-15 17:02:44,A0,37.67006,-122.10201,167,128,14.44
2016-08-15 17:02:45,A0,37.66978,-122.10114,167,128,14.63
2016-08-15 17:02:46,A0,37.66951,-122.10026,168,128,14.88
2016-08-15 17:02:47,A0,37.6682,-122.09991,169,184,13.19
2016-08-15 17:02:48,A0,37.66779,-122.0991,170,139,13.13
2016-08-15 17:02:49,A0,37.66738,-122.09829,170,139,13.06
2016-08-15 17:02:50,A0,37.66697,-122.09748,170,139,13.0
2016-08-15 17:02:51,A0,37.66656,-122.09667,170,139,13.0
2016-08-15 17:02:52,A0,37.66593,-122.09612,169,162,13.88
2016-08-15 17:02:53,A0,37.6655,-122.09534,169,141,13.88
2016-08-15 17:02:54,A0,37.66507,-122.09456000000002,170,141,13.94
2016-08-15 17:02:55,A0,37.66463,-122.09377,169,141,14.0
2016-08-15 17:02:56,A0,37.66365,-122.09414,166,213,14.0
2016-08-15 17:02:57,A0,37.66317,-122.09347,164,149,14.0
2016-08-15 17:02:58,A0,37.66269000000001,-122.0928,176,149,14.06
2016-08-15 17:02:59,A0,37.6622,-122.09213,160,149,14.13
2016-08-15 17:03:01,A0,37.66047,-122.09297,156,217,13.06
2016-08-15 17:03:02,A0,37.65993,-122.09248,153,161,12.94
2016-08-15 17:03:03,A0,37.65939,-122.09200000000001,148,161,12.88
2016-08-15 17:03:04,A0,37.65885,-122.09151,148,161,12.75
2016-08-15 17:03:05,A0,37.65831,-122.09102,148,161,12.69
2016-08-15 17:03:06,A0,37.65777,-122.09054,148,161,12.56
2016-08-15 17:03:07,A0,37.65723,-122.09005,148,161,12.44
2016-08-15 17:03:08,A0,37.65669000000001,-122.08956,148,161,12.38
2016-08-15 17:03:09,A0,37.65615,-122.08908,148,161,12.25
2016-08-15 17:03:10,A0,37.65561,-122.08859,148,161,12.19
2016-08-15 17:03:11,A0,37.65507,-122.0881,148,161,12.06
2016-08-15 17:03:12,A0,37.65453,-122.08762,148,161,11.94
2016-08-15 17:03:13,A0,37.65399,-122.08713,148,161,11.88
2016-08-15 17:03:14,A0,37.65345,-122.08664,148,161,11.75
2016-08-15 17:03:15,A0,37.65291,-122.08616,148,161,11.63
2016-08-15 17:03:16,A0,37.65237,-122.08567,148,161,11.56
2016-08-15 17:03:17,A0,37.65183,-122.08518,148,161,11.44
2016-08-15 17:03:18,A0,37.65129,-122.08469,148,161,11.38
2016-08-15 17:03:19,A0,37.65075,-122.08421,148,161,11.25
2016-08-15 17:03:20,A0,37.65021,-122.08372,148,161,11.13
2016-08-15 17:03:21,A0,37.64967,-122.08323,148,161,11.06
2016-08-15 17:03:22,A0,37.64913,-122.08275,148,161,10.94
2016-08-15 17:03:23,A0,37.64859000000001,-122.08226,148,161,10.88
2016-08-15 17:03:24,A0,37.64805,-122.08177,148,161,10.75
2016-08-15 17:03:25,A0,37.64751,-122.08129,148,161,10.69
