mean,-0.00348502,0.00392195,-0.00248816,-0.00447826,-0.00295532,-0.00387842,0.00427521,0.00824715
cov,0.000274568,-0.000296654,-6.53E-05,-4.97E-05,-0.000101739,2.22E-05,-7.58E-05,3.65E-05
,-0.000296654,0.000724455,0.000192901,-1.27E-05,0.000166116,6.78E-06,-4.95E-05,-3.83E-05
,-6.53E-05,0.000192901,0.000294363,4.16E-05,4.63E-05,2.06E-06,-9.87E-06,3.15E-05
,-4.97E-05,-1.27E-05,4.16E-05,0.00013403,5.71E-05,-1.41E-05,1.54E-05,1.96E-05
,-0.000101739,0.000166116,4.63E-05,5.71E-05,0.000245886,-2.91E-06,6.89E-06,2.43E-05
,2.22E-05,6.78E-06,2.06E-06,-1.41E-05,-2.91E-06,8.61E-05,-5.96E-05,-1.37E-05
,-7.58E-05,-4.95E-05,-9.87E-06,1.54E-05,6.89E-06,-5.96E-05,0.000171158,-1.04E-05
,3.65E-05,-3.83E-05,3.15E-05,1.96E-05,2.43E-05,-1.37E-05,-1.04E-05,0.000111363
